Village_ID,Village_Name,ml_dominant_muni,ml_dominant_Pij,huff_dominant_muni,huff_dominant_Pij,agreement,agreement_label
10086558,Pristava,Celje,0.27449419979254186,Celje,0.316394958383993,1,Huff and ML agree
10086566,Pristova,Dobrna,0.37530992618853604,Dobrna,0.2288415439377324,1,Huff and ML agree
10086574,Prožinska vas,Šentjur,0.3834492730212821,Celje,0.3627344044959653,0,Huff and ML disagree
10086582,Rakova Steza,Celje,0.17759078984755974,Celje,0.1980643690102196,1,Huff and ML agree
10086604,Razdelj,Celje,0.20938983959720436,Celje,0.2162066663785218,1,Huff and ML agree
10086612,Razgor,Celje,0.2559074147614033,Celje,0.3267282367036266,1,Huff and ML agree
10086639,Razgorce,Celje,0.15773819345697856,Celje,0.2060554514889663,1,Huff and ML agree
10086647,Rove,Celje,0.164811134753159,Celje,0.1959569974437184,1,Huff and ML agree
10086655,Rožni Vrh,Celje,0.2536630983311715,Celje,0.3564537442546785,1,Huff and ML agree
10086663,Runtole,Celje,0.5206586776389068,Celje,0.5409188802829582,1,Huff and ML agree
10086671,Rupe,Celje,0.24819624106863827,Celje,0.318208493420838,1,Huff and ML agree
10086680,Selce,Celje,0.11868534042123885,Celje,0.1495826357977215,1,Huff and ML agree
10086698,Slance,Celje,0.608565840046897,Celje,0.6288799001359308,1,Huff and ML agree
10086701,Slatina v Rožni dolini,Celje,0.36318729652476284,Celje,0.4628773629624576,1,Huff and ML agree
10086710,Socka,Celje,0.14601922399348566,Celje,0.1637516415216116,1,Huff and ML agree
10086728,Straža pri Dolu,Celje,0.11334272912430236,Celje,0.1556806129909119,1,Huff and ML agree
10086736,Straža pri Novi Cerkvi,Celje,0.13764156225916557,Celje,0.1656563229154951,1,Huff and ML agree
10086744,Stražica,Celje,0.1775371865062207,Celje,0.194877425077786,1,Huff and ML agree
10086752,Strmec nad Dobrno,Velenje,0.10553308760772413,Velenje,0.144766440205013,1,Huff and ML agree
10086779,Nova Cerkev,Celje,0.2282902929794351,Vojnik,0.2331775590186169,0,Huff and ML disagree
10086787,Svetina,Celje,0.22531635061306418,Celje,0.2590285883977967,1,Huff and ML agree
10086795,Svetli Dol,Celje,0.22299828575434266,Celje,0.2851916962130643,1,Huff and ML agree
10086809,Šentjanž nad Štorami,Celje,0.317234586629754,Celje,0.3824679204464148,1,Huff and ML agree
10086817,Škofja vas,Celje,0.5347378889148852,Celje,0.5697083331088356,1,Huff and ML agree
10086825,Šmarjeta pri Celju,Celje,0.5817210661817203,Celje,0.7011928113449294,1,Huff and ML agree
10086833,Šmartno v Rožni dolini,Celje,0.31159133397777494,Celje,0.4052668375766807,1,Huff and ML agree
10086841,Šmiklavž pri Škofji vasi,Celje,0.31334227596679504,Celje,0.3951616370231556,1,Huff and ML agree
10086850,Štore,Štore,0.9939241690668633,Štore,0.9999988825675364,1,Huff and ML agree
10086868,Teharje,Celje,0.6118545156085946,Celje,0.5922031731730486,1,Huff and ML agree
10086876,Tomaž nad Vojnikom,Vojnik,0.37551969818135716,Vojnik,0.3701826539899194,1,Huff and ML agree
10086884,Tremerje,Celje,0.5347378889148852,Celje,0.612778202641128,1,Huff and ML agree
10086892,Trnovlje pri Celju,Celje,0.5969500551622073,Celje,0.704406818347905,1,Huff and ML agree
10086906,Trnovlje pri Socki,Celje,0.14057259334870983,Celje,0.1608847491274324,1,Huff and ML agree
10086914,Velika Raven,Celje,0.11445483575919851,Celje,0.158834424895257,1,Huff and ML agree
10086922,Verpete,Slovenske Konjice,0.17448575977425523,Celje,0.1672887636702754,0,Huff and ML disagree
10086949,Vine,Dobrna,0.14983158597533597,Celje,0.1559839916153655,0,Huff and ML disagree
10086957,Vinska Gorica,Dobrna,0.5482164109437025,Dobrna,0.2891869805108913,1,Huff and ML agree
10086965,Višnja vas,Vojnik,0.4254202945355809,Vojnik,0.43063432704953,1,Huff and ML agree
10086973,Vizore,Celje,0.19407939681601916,Celje,0.2089559590266416,1,Huff and ML agree
10086981,Vojnik,Vojnik,0.9800008341648043,Vojnik,0.9999996295292792,1,Huff and ML agree
10086990,Vrba,Dobrna,0.6400243228984902,Dobrna,0.523663113913024,1,Huff and ML agree
10087007,Vrhe,Štore,0.701559071197277,Štore,0.4760205973992289,1,Huff and ML agree
10087015,Zabukovje,Celje,0.13444759465515008,Celje,0.1589030063062343,1,Huff and ML agree
10087023,Začret,Celje,0.5206586776389068,Celje,0.5151725082207571,1,Huff and ML agree
10087031,Zadobrova,Celje,0.5347378889148852,Celje,0.5689486017168608,1,Huff and ML agree
10087040,Zavrh nad Dobrno,Dobrna,0.3143502896406031,Dobrna,0.2071019351888444,1,Huff and ML agree
10087058,Dobrova,Celje,0.5473420551786355,Celje,0.6911687017394953,1,Huff and ML agree
10087066,Zlateče,Celje,0.15739267549628175,Celje,0.1964006893361653,1,Huff and ML agree
10087074,Zvodno,Celje,0.5307506727600466,Celje,0.6797210614246052,1,Huff and ML agree
10087082,Želče,Celje,0.20934315737949027,Celje,0.2363584744285649,1,Huff and ML agree
10087104,Žepina,Celje,0.36318729652476284,Celje,0.3994649119514132,1,Huff and ML agree
10087112,Šentjungert,Celje,0.24470719534629898,Celje,0.324885369184449,1,Huff and ML agree
10087139,Draga,Šentjur,0.40659885156345354,Celje,0.3694366320996642,0,Huff and ML disagree
10087147,Andrejčje,Bloke,0.10818539933982319,Ljubljana,0.2323106727510849,0,Huff and ML disagree
10087155,Babna Polica,Loška dolina,0.08994752357958291,Ljubljana,0.1616366645032961,0,Huff and ML disagree
10087163,Babno Polje,Cerknica,0.031067011207096314,Ljubljana,0.1735795351086244,0,Huff and ML disagree
10087171,Beč,Koper,0.008081379984890356,Ljubljana,0.1373629541965069,0,Huff and ML disagree
10087180,Bečaje,Cerknica,0.09968090972381928,Ljubljana,0.2105053241418038,0,Huff and ML disagree
10087198,Begunje pri Cerknici,Cerknica,0.6980043865004791,Cerknica,0.7707440984698374,1,Huff and ML agree
10087201,Benete,Bloke,0.11932071503601142,Ljubljana,0.1866815498122666,0,Huff and ML disagree
10087210,Bezuljak,Cerknica,0.38705846993575704,Cerknica,0.421297989515656,1,Huff and ML agree
10087228,Bločice,Cerknica,0.18622282013005184,Cerknica,0.2321768370024211,1,Huff and ML agree
10087236,Bloška Polica,Bloke,0.20913222395363237,Cerknica,0.1696899373140918,0,Huff and ML disagree
10087244,Bočkovo,Cerknica,0.07398282091357972,Ljubljana,0.2183107395912772,0,Huff and ML disagree
