Village_ID,Village_Name,ml_dominant_muni,ml_dominant_Pij,ahp_dominant_muni,ahp_dominant_Pij,ahp_dominant_dist_m,agreement
10095697,Veliki Korinj,Ivančna Gorica,0.060420115093604544,Ljubljana,0.2551396446277086,8698.101764139843,0
10095719,Veliki Vrh pri Šmarju,Ljubljana,0.41896549028840085,Ljubljana,0.4401027119269692,3425.1659565544,1
10095727,Veliko Črnelo,Ivančna Gorica,0.6900316563970832,Ivančna Gorica,0.7296745217340841,2317.0126694777778,1
10095735,Veliko Globoko,Ivančna Gorica,0.12746046727056906,Ljubljana,0.2338294343265679,9868.166362169812,0
10095743,Veliko Mlačevo,Grosuplje,0.6048069717964067,Grosuplje,0.5966791773719357,2842.0620543569416,1
10095751,Videm,Dobrepolje,0.9952821643827632,Dobrepolje,0.9999996485730386,0.0,1
10095760,Videm pri Temenici,Litija,0.19210630815569768,Ljubljana,0.1948838905584135,8543.55364138704,0
10095778,Vino,Ljubljana,0.2586016511802764,Ljubljana,0.4818808126223018,7888.118182324313,1
10095786,Vir pri Stični,Ivančna Gorica,0.6292750676572632,Ivančna Gorica,0.6657605113256106,2643.8717751379377,1
10095794,Višnja Gora,Ivančna Gorica,0.2657910257388234,Ljubljana,0.3105874406483194,6250.465682263665,0
10095808,Višnje,Ljubljana,0.0447977638759491,Ljubljana,0.2341796966460214,16731.70309921958,1
10095816,Vodice,Dobrepolje,0.09474860492071847,Ljubljana,0.3008415746185434,5641.168852554271,0
10095824,Vrbičje,Ljubljana,0.1630192911411872,Ljubljana,0.3888525878340517,7230.499413343483,1
10095832,Vrh pri Višnji Gori,Ivančna Gorica,0.1629958627946081,Ljubljana,0.3216823603524357,8319.013662819028,0
10095859,Vrhpolje pri Šentvidu,Ivančna Gorica,0.8059237454051009,Ivančna Gorica,0.8561597302188941,1525.2053092651763,1
10095867,Zaboršt pri Šentvidu,Ivančna Gorica,0.269019017789013,Ivančna Gorica,0.2790776358803377,6171.269106029709,1
10095875,Zagorica,Dobrepolje,0.44637703466025763,Dobrepolje,0.4535464205313529,1948.5790947157705,1
10095883,Zagradec,Ivančna Gorica,0.10653399555149011,Ljubljana,0.2255996967000176,9193.992441660705,0
10095891,Zagradec pri Grosupljem,Grosuplje,0.4208380814227271,Grosuplje,0.443052335059955,4059.4543394665648,1
10095905,Zavrtače,Ivančna Gorica,0.36093017654562787,Ivančna Gorica,0.3511148155106037,4759.052736682365,1
10095913,Zdenska vas,Dobrepolje,0.4902428442177444,Dobrepolje,0.545850894285429,1494.042317388666,1
10095921,Zgornja Draga,Ivančna Gorica,0.6610466807236609,Ivančna Gorica,0.6696584081630975,2458.609561184123,1
10095930,Zgornja Slivnica,Grosuplje,0.3925489187531859,Ljubljana,0.3793642189390437,4330.395804905009,0
10095948,Zgornje Duplice,Grosuplje,0.3501352730106289,Grosuplje,0.3530755010239401,4531.551389434503,1
10095956,Znojile pri Krki,Ivančna Gorica,0.23704751163026624,Ivančna Gorica,0.275662175255762,6568.406587896947,1
10095964,Žalna,Grosuplje,0.24419935123569744,Ljubljana,0.3185483408410498,5495.484778143803,0
10095972,Železnica,Ljubljana,0.10763521240272764,Ljubljana,0.3788824263618002,8869.485729837348,1
10095999,Lobček,Grosuplje,0.4364138406105574,Grosuplje,0.4467817498629887,4012.551981171804,1
10096006,Dobje,Grosuplje,0.5691516349591142,Grosuplje,0.5294366452429816,3028.7544511968763,1
10096014,Gradišče,Grosuplje,0.2848636394273154,Ljubljana,0.3297603358017621,4908.803464532507,0
10096022,Boben,Hrastnik,0.5557324792042178,Hrastnik,0.5881902894023321,2080.05267885284,1
10096049,Brdce,Trbovlje,0.2698101064903645,Trbovlje,0.1999679998832693,6761.156300499506,1
10096057,Brnica,Trbovlje,0.42900042359129337,Hrastnik,0.3982273989341639,3007.6071687895446,0
10096065,Čeče - del,Trbovlje,0.3521037925979845,Trbovlje,0.3233370124019794,4659.065809356303,1
10096073,Dol pri Hrastniku,Trbovlje,0.312117073204678,Hrastnik,0.291307299345338,4123.941358173233,0
10096081,Gore,Trbovlje,0.16850878251856252,Trbovlje,0.1536220946693007,10442.703651836988,1
10096090,Hrastnik,Hrastnik,0.9965026930570599,Hrastnik,0.9999997575162014,0.0,1
10096103,Kal,Trbovlje,0.26349562086774037,Trbovlje,0.2489711328774016,8071.861703307457,1
10096111,Kovk,Trbovlje,0.15335731576899497,Trbovlje,0.1593317943444629,10678.75527401536,1
10096120,Krištandol,Trbovlje,0.3211546761652,Trbovlje,0.2355111654988603,5480.679562748715,1
10096138,Krnice,Trbovlje,0.25491740183712486,Trbovlje,0.2208160810188722,7217.994938000163,1
10096146,Marno,Trbovlje,0.2805615698334907,Trbovlje,0.2268125597952325,6000.125369985942,1
10096154,Plesko,Trbovlje,0.7522233896185067,Trbovlje,0.573554199171473,2453.2934710446007,1
10096162,Podkraj,Trbovlje,0.3112941606646795,Hrastnik,0.2863092548987123,4103.3954625498245,0
10096189,Prapretno pri Hrastniku - del,Trbovlje,0.5963775893706843,Hrastnik,0.4286258512827979,2320.5738169035103,0
10096197,Studence,Hrastnik,0.7958289837112948,Hrastnik,0.8483906461927726,895.622325202526,1
10096219,Šavna Peč,Trbovlje,0.23520113005281507,Trbovlje,0.2091661224113693,7561.208408665195,1
10096227,Turje,Trbovlje,0.2219927211475547,Trbovlje,0.1805396378905452,7965.009391792753,1
10096235,Unično,Trbovlje,0.22177224056611355,Trbovlje,0.1862946524010581,7931.345984850937,1
10096243,Bukovo,Cerkno,0.058854886670653916,Ljubljana,0.1483393453472969,11104.347457642363,0
10096251,Cerkljanski Vrh,Cerkno,0.11351128547420236,Ljubljana,0.1870292053387706,8113.4515741207,0
10096260,Cerkno,Cerkno,0.9912768281866051,Cerkno,0.9999999316312924,0.0,1
10096278,Čekovnik,Idrija,0.22006716887978928,Idrija,0.3728349916352,7876.132135639761,1
10096286,Čeplez,Cerkno,0.4072890382316322,Cerkno,0.5091443695203344,3685.452047957024,1
10096294,Črni Vrh,Idrija,0.06416502158528227,Ljubljana,0.1812205491908304,14784.613180846296,0
10096308,Dole,Idrija,0.18950246631511752,Idrija,0.2129098073773243,8862.93642247716,1
10096316,Dolenji Novaki,Cerkno,0.12341040674895476,Cerkno,0.1976445986936961,7445.005450970339,1
10096324,Godovič,Idrija,0.137102127194985,Ljubljana,0.2020960704636764,10507.760710900431,0
10096332,Gore,Idrija,0.2387491545480539,Idrija,0.2959195275696815,7670.94353919122,1
10096359,Gorenja Kanomlja,Idrija,0.08265659380538365,Idrija,0.1751420581765366,13019.23257875284,1
10096367,Gorenji Novaki,Cerkno,0.09659102695982695,Ljubljana,0.2071880942695418,9097.498031692328,0
10096375,Gorenji Vrsnik,Idrija,0.1103130774168253,Ljubljana,0.2124169769861011,6434.518211342709,0
10096383,Gorje,Cerkno,0.4053566675001158,Cerkno,0.5252080766273011,3826.056072672424,1
10096391,Govejk,Idrija,0.15648516143968583,Idrija,0.1904545305038253,4720.809772337456,1
10096405,Idrija,Idrija,0.9983332880806449,Idrija,0.9999999641967332,0.0,1
10096413,Idrijska Bela,Idrija,0.14408123857733046,Idrija,0.2498482688993715,10113.407984395011,1
10096421,Idrijski Log,Idrija,0.16855073636641335,Idrija,0.2332266815735497,9358.640951226447,1
10096430,Idrijske Krnice,Idrija,0.1000281653885784,Idrija,0.1977453015143939,11766.898472623156,1
10096448,Idršek,Idrija,0.14502257179226938,Idrija,0.2197626886079993,9390.87800422731,1
10096456,Jagršče,Cerkno,0.09145380451003479,Ljubljana,0.1572139413816148,9569.946245707535,0
10096464,Javornik,Ajdovščina,0.044568759899997784,Ljubljana,0.1672635227919575,19136.09923363046,0
10096472,Jazne,Idrija,0.05395168575553609,Ljubljana,0.1935135505918242,13045.579763132722,0
10096499,Jelični Vrh,Idrija,0.15688152649705572,Idrija,0.2130104440572291,9795.83290775858,1
10096502,Jesenica,Cerkno,0.21062151768619464,Cerkno,0.2827692967317227,6527.0279199595525,1
10096529,Kanji Dol,Ajdovščina,0.06835653791770058,Ljubljana,0.1573388378559453,16560.66014970942,0
10096537,Korita,Idrija,0.12013223572298223,Ljubljana,0.1951672521198143,4631.474623194691,0
10096545,Labinje,Cerkno,0.438840358613013,Cerkno,0.7188436061477562,2457.7689455747586,1
10096553,Lazec,Cerkno,0.09517893964579098,Ljubljana,0.1633062397956156,9322.801972319674,0
10096561,Ledine,Idrija,0.1799568914439811,Idrija,0.2383629090948342,6894.725729102508,1
10096570,Ledinske Krnice,Idrija,0.1634205090786527,Idrija,0.2197245673199074,6108.350183281423,1
10096588,Lome,Idrija,0.049957350090545465,Ljubljana,0.1938114255648576,16674.176491509526,0
10096596,Masore,Idrija,0.06595706791137093,Ljubljana,0.1594378986603342,11623.486303115697,0
10096600,Mrzli Log,Idrija,0.04732670650101416,Ljubljana,0.1711220782046143,17862.261031649465,0
10096618,Mrzli Vrh,Idrija,0.09585070046679248,Ljubljana,0.2020505129348198,7339.776372670382,0
10096626,Orehek,Cerkno,0.10483766102559464,Cerkno,0.1781887918267039,8782.729245490462,1
10096634,Otalež,Idrija,0.07942406740594522,Ljubljana,0.1708205782488835,10376.989639008276,0
10096642,Pečnik,Idrija,0.1980086990526437,Idrija,0.2574406931117826,7566.25708332876,1
10096669,Planina pri Cerknem,Cerkno,0.37819225898039044,Cerkno,0.4072829739832914,4504.118294343467,1
10096677,Plužnje,Cerkno,0.10713323891290667,Ljubljana,0.1583701534590635,8553.994920515042,0
10096685,Poče,Cerkno,0.38754408572281757,Cerkno,0.469516456821085,4262.545659361992,1
10096693,Podlanišče,Cerkno,0.20021829433651323,Cerkno,0.2213425305877036,6862.411603574635,1
10096707,Podpleče,Cerkno,0.15189468727653518,Cerkno,0.2005928189076526,7208.970543211586,1
10096715,Police,Cerkno,0.03763353691418707,Ljubljana,0.1625629979883432,13449.59655874064,0
10096723,Poljane,Cerkno,0.3900507113591565,Cerkno,0.5798037916723423,3289.278361950252,1
10096731,Potok,Idrija,0.07825951880105875,Ljubljana,0.2462077334466652,12899.711447287096,0
10096740,Predgriže,Idrija,0.0746631623536265,Ljubljana,0.1927743526395345,13569.170143546138,0
10096758,Ravne pri Cerknem,Cerkno,0.2850849096819266,Cerkno,0.3255870575846593,6030.38881477424,1
10096766,Reka,Cerkno,0.12228212148672499,Cerkno,0.2045063041892225,7550.823347486947,1
10096774,Spodnja Idrija,Idrija,0.533966136311451,Idrija,0.6362959599959581,4036.615331499398,1
10096782,Spodnja Kanomlja,Idrija,0.35235776704417693,Idrija,0.455876641963952,6000.337143587685,1
10096804,Spodnji Vrsnik,Idrija,0.0922584145970006,Ljubljana,0.2239512088181496,7521.33905798569,0
10096812,Srednja Kanomlja,Idrija,0.3669463793219699,Idrija,0.4876684223303124,5724.063644859802,1
10096839,Straža,Cerkno,0.3135410933286045,Cerkno,0.3186342502848159,5371.463739696936,1
10096847,Strmec,Ajdovščina,0.14173070654425926,Ajdovščina,0.1822876115152329,12732.868357606838,1
10096855,Šebrelje,Tolmin,0.02933175438304393,Ljubljana,0.1466965639858235,16351.888201329755,0
10096863,Trebenče,Cerkno,0.4862111752059052,Cerkno,0.7424441579324499,2333.926329698914,1
10096871,Vojsko,Idrija,0.08275107415300202,Idrija,0.1938425138939884,12765.068724483646,1
10096880,Zadlog,Idrija,0.06339883577456364,Ljubljana,0.1854012101789286,14831.388144922965,0
10096898,Zakojca,Cerkno,0.07655958102034256,Cerkno,0.1546005645059925,9914.502833148768,1
10096901,Zakriž,Cerkno,0.4246239392967559,Cerkno,0.671782170808056,2775.6565072126346,1
10096910,Zavratec,Idrija,0.07465327651340568,Ljubljana,0.243925349343464,11567.847636698674,0
10096928,Žirovnica,Idrija,0.10116784632625526,Ljubljana,0.2265613587080517,6410.6247638185305,0
10096936,Bač,Ilirska Bistrica,0.17209326232274547,Ilirska Bistrica,0.2358137304030507,9548.312434751726,1
10096944,Brce,Ilirska Bistrica,0.48189684424799223,Ilirska Bistrica,0.6350540601228165,5907.546769978968,1
10096952,Čelje,Ilirska Bistrica,0.25359133539342404,Ilirska Bistrica,0.415707491761177,9241.103120666829,1
10096979,Dobropolje,Ilirska Bistrica,0.6329720084028986,Ilirska Bistrica,0.7596436805917688,4300.067367769966,1
10096987,Dolenje pri Jelšanah,Ilirska Bistrica,0.2869007979104879,Ilirska Bistrica,0.5073796106287128,8563.979973246982,1
10096995,Dolnja Bitnja,Ilirska Bistrica,0.3114438779725794,Ilirska Bistrica,0.416021556066977,8196.97521354915,1
10097002,Dolnji Zemon,Ilirska Bistrica,0.7233831507025424,Ilirska Bistrica,0.8520453727776995,3349.705531423902,1
10097029,Fabci,Ilirska Bistrica,0.06707925243060006,Ilirska Bistrica,0.2636697470952416,16179.038472115444,1
10097037,Gabrk,Ilirska Bistrica,0.09136103870112948,Ilirska Bistrica,0.2012242255272616,14842.378149596389,1
10097045,Gornja Bitnja,Ilirska Bistrica,0.3297690568121004,Ilirska Bistrica,0.4618625255767847,7734.806330611862,1
10097053,Gornji Zemon,Ilirska Bistrica,0.5315424611487601,Ilirska Bistrica,0.6995388918137634,5464.571378620442,1
10097061,Harije,Ilirska Bistrica,0.477199082308983,Ilirska Bistrica,0.6302030619229917,5970.460763649934,1
10097070,Hrušica,Ilirska Bistrica,0.0652765111240727,Ilirska Bistrica,0.1855224188236166,16265.179863313217,1
10097088,Huje,Ilirska Bistrica,0.10143437464774227,Ilirska Bistrica,0.2157282201562473,14213.743211570909,1
10097096,Ilirska Bistrica,Ilirska Bistrica,0.9975469975934762,Ilirska Bistrica,0.9999999831144744,0.0,1
10097100,Jablanica,Ilirska Bistrica,0.478429261667207,Ilirska Bistrica,0.6653910943454385,5961.932381309596,1
10097118,Janeževo Brdo,Ilirska Bistrica,0.17192309774935655,Ilirska Bistrica,0.2701677546569997,11790.051965876806,1
10097126,Jasen,Ilirska Bistrica,0.8090908332171103,Ilirska Bistrica,0.918516678883452,2351.064279356044,1
10097134,Jelšane,Ilirska Bistrica,0.2496593067579144,Ilirska Bistrica,0.4629300362454957,9496.559792443715,1
10097142,Kilovče,Ilirska Bistrica,0.22944386112640955,Ilirska Bistrica,0.3121127836763087,10076.608440351623,1
10097169,Knežak,Ilirska Bistrica,0.22089023067694646,Ilirska Bistrica,0.2657704225635119,8171.21228840468,1
10097177,Koritnice,Ilirska Bistrica,0.11425953051191826,Ilirska Bistrica,0.2138596356531903,12019.267658041235,1
10097185,Koseze,Ilirska Bistrica,0.8170285965353119,Ilirska Bistrica,0.9335132230060514,2085.114036346947,1
10097193,Kuteževo,Ilirska Bistrica,0.24227988488631438,Ilirska Bistrica,0.4550965935753391,9752.737180040824,1
10097207,Mala Bukovica,Ilirska Bistrica,0.5881117570506089,Ilirska Bistrica,0.7538534375971385,4665.34061242391,1
10097215,Male Loče,Ilirska Bistrica,0.055908430867159666,Ilirska Bistrica,0.1554890417463336,15726.867197606827,1
10097223,Mereče,Ilirska Bistrica,0.4190702560288299,Ilirska Bistrica,0.5184042529462969,6854.1809876408415,1
10097231,Nova vas pri Jelšanah,Ilirska Bistrica,0.07926251762918424,Ilirska Bistrica,0.2866113679488632,15049.453441551752,1
10097240,Novokračine,Ilirska Bistrica,0.11886677366430941,Ilirska Bistrica,0.3268517303824941,13381.987504291608,1
10097258,Ostrožno Brdo,Ilirska Bistrica,0.07489301576216438,Ilirska Bistrica,0.1630782146561259,13866.988673510645,1
10097266,Pavlica,Ilirska Bistrica,0.22934693586075547,Ilirska Bistrica,0.4133557057463786,10145.373050316352,1
10097274,Podbeže,Ilirska Bistrica,0.15376930861988594,Ilirska Bistrica,0.3124380844457897,12207.89996908647,1
10097282,Podgrad,Ilirska Bistrica,0.13208543088410227,Ilirska Bistrica,0.2620723462893828,13193.670590993604,1
10097304,Podgraje,Ilirska Bistrica,0.21245233651711298,Ilirska Bistrica,0.4185345405492432,10619.8237625367,1
10097312,Podstenje,Ilirska Bistrica,0.3953884980429644,Ilirska Bistrica,0.4930338418594158,7104.081377990391,1
10097339,Podstenjšek,Ilirska Bistrica,0.35649084269343695,Ilirska Bistrica,0.4896475587467185,7227.09044363491,1
10097347,Podtabor,Ilirska Bistrica,0.35132671849630376,Ilirska Bistrica,0.4800355556875331,7276.693168347272,1
10097355,Pregarje,Ilirska Bistrica,0.13892249490672934,Ilirska Bistrica,0.2519394905474611,12974.938042583088,1
10097363,Prelože,Ilirska Bistrica,0.14375500495286261,Ilirska Bistrica,0.246399684201793,12481.265363289733,1
10097371,Prem,Ilirska Bistrica,0.22648016968828016,Ilirska Bistrica,0.3238877277804192,10204.899246500589,1
10097380,Račice,Ilirska Bistrica,0.1063855109483149,Ilirska Bistrica,0.2561022976103222,13761.06264846707,1
10097398,Ratečevo Brdo,Ilirska Bistrica,0.23472164416648986,Ilirska Bistrica,0.3521594155976029,9858.785032077258,1
10097401,Rečica,Ilirska Bistrica,0.7549968560834103,Ilirska Bistrica,0.8654224182913683,2961.0392356460184,1
10097410,Rjavče,Ilirska Bistrica,0.0692151855989497,Ilirska Bistrica,0.1749556173797448,16037.727954468552,1
10097428,Sabonje,Ilirska Bistrica,0.18864909268486688,Ilirska Bistrica,0.3440068447358254,11307.132028755424,1
10097436,Smrje,Ilirska Bistrica,0.32912846963347214,Ilirska Bistrica,0.4807119012017989,7784.81252640516,1
10097444,Soze,Ilirska Bistrica,0.4242261150241178,Ilirska Bistrica,0.6143250828992741,6472.75709843827,1
10097452,Starod,Ilirska Bistrica,0.13892249490672934,Ilirska Bistrica,0.3010438112178386,12961.427819049755,1
10097479,Studena Gora,Ilirska Bistrica,0.2496593067579144,Ilirska Bistrica,0.4448588368517834,9501.289741540591,1
10097487,Sušak,Ilirska Bistrica,0.08879966375610532,Ilirska Bistrica,0.2867364909673337,15004.734586114006,1
10097495,Šembije,Ilirska Bistrica,0.4190702560288299,Ilirska Bistrica,0.5015244934808202,6816.080949892778,1
10097509,Tominje,Ilirska Bistrica,0.2871085281203499,Ilirska Bistrica,0.4720596247360805,8413.989986103756,1
10097517,Topolc,Ilirska Bistrica,0.6577045863895582,Ilirska Bistrica,0.7842752416819446,3862.631165670775,1
10097525,Trpčane,Ilirska Bistrica,0.29873877571671925,Ilirska Bistrica,0.5245256812948952,8309.444711152399,1
10097533,Velika Bukovica,Ilirska Bistrica,0.6561115569921576,Ilirska Bistrica,0.8036709367156752,3915.950432638916,1
10097541,Veliko Brdo,Ilirska Bistrica,0.26521074250155385,Ilirska Bistrica,0.4877986317040979,8960.932609727983,1
10097550,Vrbica,Ilirska Bistrica,0.5856899107960812,Ilirska Bistrica,0.7531108895422983,4713.768259271888,1
10097568,Vrbovo,Ilirska Bistrica,0.6668738583374553,Ilirska Bistrica,0.8253641197496251,3722.168444072885,1
10097576,Zabiče,Ilirska Bistrica,0.19966695041019114,Ilirska Bistrica,0.4092723942427878,10864.392795932536,1
10097584,Zajelšje,Ilirska Bistrica,0.23521333461313143,Ilirska Bistrica,0.3962334842873278,9826.35659257557,1
10097592,Zarečica,Ilirska Bistrica,0.6566181585909378,Ilirska Bistrica,0.7927534675419637,3953.095651193297,1
10097606,Zarečje,Ilirska Bistrica,0.6475222765299268,Ilirska Bistrica,0.7755622027366692,4122.353594669952,1
10097614,Snežnik,Ilirska Bistrica,0.03293636986063169,Ljubljana,0.1493608390569974,22989.32740023569,0
10097622,Baredi,Koper,0.4841752013001905,Izola,0.4225223826497483,4591.323380933575,0
10097649,Dobrava,Izola,0.568906267765348,Izola,0.5849654895160736,2921.389501974351,1
10097657,Korte,Koper,0.3164411483606829,Koper,0.3664842760941792,7581.247618048062,1
10097665,Izola,Izola,0.9971890786654505,Izola,0.9999998811996794,0.0,1
10097673,Jagodje,Izola,0.686340394018329,Izola,0.7447447490729888,1930.677156160328,1
10097681,Malija,Koper,0.4109433677931664,Koper,0.3305287411841024,5590.410257624021,1
10097690,Šared,Koper,0.5141013143364517,Izola,0.5009175606315208,3628.634942389133,0
10097703,Cetore,Koper,0.4113772654937945,Koper,0.3531720406863027,5488.26541502403,1
10097711,Belca,Jesenice,0.14456551509455737,Jesenice,0.2695969741500476,10173.109652500189,1
10097720,Blejska Dobrava,Jesenice,0.5084419140578741,Jesenice,0.5891751006821154,4450.788787966591,1
10097738,Breg,Bled,0.3688768515908321,Žirovnica,0.2265067910441719,2013.23018134038,0
10097746,Breznica,Radovljica,0.41077422963268106,Žirovnica,0.2896012678206751,1710.1810946130945,0
10097754,Doslovče,Radovljica,0.4538942907938668,Radovljica,0.3107627929827025,2534.859968774137,1
10097762,Dovje,Jesenice,0.24622681344176045,Jesenice,0.3895457974699732,9719.675769403582,1
10097789,Gozd Martuljek,Kranjska Gora,0.4921485093349118,Kranjska Gora,0.7063223861448508,3172.9346840305507,1
10097797,Hrušica,Jesenice,0.5950202089102686,Jesenice,0.75694000902996,4002.280952827573,1
10097819,Javorniški Rovt,Jesenice,0.3339971554596458,Jesenice,0.4623463170806311,7422.759463757274,1
10097827,Jesenice,Jesenice,0.9984521649534723,Jesenice,0.9999999756361252,0.0,1
10097835,Kočna,Jesenice,0.4379704972388067,Jesenice,0.4471372255706846,4952.556512404201,1
10097843,Kranjska Gora,Kranjska Gora,0.9943792565291629,Kranjska Gora,0.999999963126844,0.0,1
10097851,Lipce,Jesenice,0.6316637116921848,Jesenice,0.6593926107026327,3842.993033325487,1
10097860,Log,Kranjska Gora,0.6386432708799825,Kranjska Gora,0.9081141020336032,1612.7247051299971,1
10097878,Mojstrana,Jesenice,0.19866487624420123,Jesenice,0.3533832041299972,10683.732017207833,1
10097886,Moste,Žirovnica,0.5513458705745998,Žirovnica,0.5866153542831084,905.6714296330064,1
10097894,Planina pod Golico,Jesenice,0.46255215871361594,Jesenice,0.6471824303674867,5513.994818539023,1
10097908,Plavški Rovt,Jesenice,0.5196874616702302,Jesenice,0.7333991294474063,4369.31355143451,1
10097916,Podkočna,Jesenice,0.7507569107642315,Jesenice,0.7924691514967849,2884.793826962774,1
10097924,Podkoren,Kranjska Gora,0.48853950149554265,Kranjska Gora,0.7460497211962611,3190.433564365813,1
10097932,Potoki,Jesenice,0.45014657408048414,Jesenice,0.3903691345267598,2395.099855038611,1
10097959,Rateče,Kranjska Gora,0.22573257145215675,Kranjska Gora,0.434952489773521,6560.328499786105,1
10097967,Rodine,Radovljica,0.5883452150414441,Radovljica,0.4322003102701029,4039.430356037436,1
10097975,Selo pri Žirovnici,Žirovnica,0.6250928709201942,Žirovnica,0.6563756011931884,781.7527723507803,1
10097983,Smokuč,Radovljica,0.4802220341633637,Radovljica,0.3496335072238388,3267.14747619805,1
10097991,Srednji Vrh,Kranjska Gora,0.21791929075043803,Kranjska Gora,0.3421442384557615,6953.781530061766,1
10098009,Vrba,Radovljica,0.5292720956791973,Radovljica,0.3401576551258631,2457.098652642967,1
10098017,Zabreznica,Žirovnica,0.4930385310624429,Žirovnica,0.4000360986346392,1320.3845275512986,1
10098025,Zgornja Radovna,Jesenice,0.12992739148599416,Jesenice,0.2549396457899348,13725.60324748081,1
10098033,Žirovnica,Žirovnica,0.9985033692643089,Žirovnica,0.9999991576036542,0.0,1
10098041,Prihodi,Jesenice,0.6330019344766908,Jesenice,0.7856577985898383,3716.8387513173534,1
10098050,Bela,Kamnik,0.16395068379370994,Ljubljana,0.1842826161705368,9148.758330720018,0
10098068,Bela Peč,Kamnik,0.2849707749805732,Ljubljana,0.2459986194986293,12136.933974318346,0
10098076,Bistričica,Kamnik,0.5522097901297086,Kamnik,0.4449980728101224,6052.463129288771,1
10098084,Breg pri Komendi,Komenda,0.5327726516109846,Ljubljana,0.2200470865051532,1482.6536192679678,0
10098092,Brezje nad Kamnikom,Kamnik,0.6132453399119313,Kamnik,0.4929270685236184,5516.823022011164,1
10098106,Briše,Kamnik,0.6731232916374487,Kamnik,0.5977152469969341,4238.567809166272,1
10098114,Buč,Kamnik,0.28239402719824364,Ljubljana,0.2447240117419028,9508.86156156398,0
10098122,Cirkuše v Tuhinju,Kamnik,0.1897911650092122,Ljubljana,0.2396905437623195,14207.337153866343,0
10098149,Češnjice v Tuhinju,Kamnik,0.20934220851921903,Ljubljana,0.230031905443577,14708.116365556936,0
10098157,Črna pri Kamniku,Kamnik,0.4373019802090364,Kamnik,0.3799396154970488,7349.780999003914,1
10098165,Črni Vrh v Tuhinju,Kamnik,0.1979209658599313,Ljubljana,0.2294138137709164,14913.856660708308,0
10098173,Skomarje,Zreče,0.10988323973418158,Zreče,0.1371059448336449,10290.25911846764,1
10098181,Gabrovnica,Kamnik,0.18585494953584422,Ljubljana,0.2935970281920729,8623.530705542284,0
10098190,Gmajnica,Komenda,0.7584910087064217,Komenda,0.5322046405709862,685.2581898410851,1
10098203,Godič,Kamnik,0.6524276466058951,Kamnik,0.5388130454304522,4913.948041205309,1
10098211,Golice,Kamnik,0.18476814997414137,Ljubljana,0.2410280055493228,15075.061481235072,0
10098220,Gora pri Komendi,Komenda,0.5733009106327946,Komenda,0.2258859190714422,1334.576735092883,1
10098238,Gozd,Kamnik,0.36421313119826726,Kamnik,0.3141829039607079,8693.618528563518,1
10098246,Gradišče v Tuhinju,Kamnik,0.22760056368800513,Ljubljana,0.2606321920302415,12199.58114099513,0
10098254,Hrib pri Kamniku,Kamnik,0.6487659331010177,Kamnik,0.561434809705113,4592.902606090577,1
10098262,Hruševka,Kamnik,0.28878181153725585,Ljubljana,0.2546048845619946,10683.918047599307,0
10098289,Jeranovo,Kamnik,0.8185278999422152,Kamnik,0.8566794645718919,1957.037239391208,1
10098297,Kališe,Kamnik,0.2956136268963949,Ljubljana,0.2486326211265206,10962.809082574937,0
10098319,Kamnik,Kamnik,0.998156358453666,Kamnik,0.9999999482744366,0.0,1
10098327,Kamniška Bistrica,Kamnik,0.24357848652373812,Ljubljana,0.2777111516560326,12883.463395981476,0
10098335,Klanec,Komenda,0.656195896723617,Komenda,0.4055800947090435,918.4328672173064,1
10098343,Klemenčevo,Kamnik,0.4099461087408065,Kamnik,0.3222373105723667,8102.94873091611,1
10098351,Komenda,Komenda,0.9964317454083134,Komenda,0.9999980893963528,0.0,1
10098360,Komendska Dobrava,Kamnik,0.43672449283425846,Kamnik,0.2490444516077946,3020.476635088066,1
10098378,Kostanj,Kamnik,0.23354942914420534,Ljubljana,0.258387969863206,11969.933942073088,0
10098386,Košiše,Kamnik,0.7421745558435928,Kamnik,0.6788151165216576,3380.712972346197,1
10098394,Kregarjevo,Kamnik,0.5645431301621331,Kamnik,0.4618387209694511,5879.334376035588,1
10098408,Krivčevo,Kamnik,0.2965901035264158,Ljubljana,0.253463470548627,11245.337816780528,0
10098416,Križ,Kamnik,0.6526319776200539,Kamnik,0.3473694681843104,2790.7442725973942,1
10098424,Kršič,Kamnik,0.7140168389996415,Kamnik,0.6239985127199134,4018.54947145056,1
10098432,Laniše,Kamnik,0.6524276466058951,Kamnik,0.5162558882751549,4945.267392687305,1
10098459,Laseno,Kamnik,0.21440888957252952,Ljubljana,0.2841066830208361,9306.912499710805,0
10098467,Laze v Tuhinju,Kamnik,0.2290816649840182,Ljubljana,0.2495304776505041,12064.008090539908,0
10098475,Liplje,Kamnik,0.2095298263122757,Ljubljana,0.2363854323330727,16094.70776188438,0
10098483,Loke v Tuhinju,Kamnik,0.4396209731548824,Kamnik,0.3503997541534143,7385.905781392735,1
10098491,Mali Hrib,Kamnik,0.18823265089815774,Ljubljana,0.2476580105657169,13902.485389353224,0
10098505,Mali Rakitovec,Kamnik,0.18625935889412695,Ljubljana,0.2827706376020166,10604.792412064617,0
10098513,Markovo,Kamnik,0.5641810720014232,Kamnik,0.4508766681744309,5905.831592852552,1
10098521,Mekinje,Kamnik,0.8752683938736626,Kamnik,0.9151288207345626,1422.746840309013,1
