Village_ID,Village_Name,euclidean_dominant_muni,euclidean_dominant_Pij,euclidean_dominant_dist_m,network_dominant_muni,network_dominant_Pij,network_dominant_dist_m,agreement,SIFRA,home_region
10092167,Zgornje Jarše,Domžale,0.5977957293028263,2121.155345560527,Domžale,0.5509156952231692,2029.4016899742296,1,23,Domžale
10141664,Čeče - del,Trbovlje,0.44636922110511784,3385.8529206095177,Trbovlje,0.5052597997262896,4810.198186826387,1,129,Trbovlje
10147832,Planica,Maribor,0.4079554958758347,11449.57999229666,Maribor,0.3227509642809665,9503.201994409852,1,98,Rače-Fram
10132681,Bojtina,Maribor,0.32106566170774287,14827.579775539903,Maribor,0.2098184353368811,12783.363946760952,1,113,Slovenska Bistrica
10147921,Ranče,Maribor,0.3929493366048511,10789.421949298303,Maribor,0.3631391280468913,8098.710168033355,1,98,Rače-Fram
10147662,Loka pri Framu,Maribor,0.31252236848228837,13145.052377225433,Maribor,0.2787717609002771,8528.085353846485,1,98,Rače-Fram
10087732,Lož,Loška dolina,1.0,0.0,Loška dolina,0.9999993521381229,0.0,1,65,Loška dolina
10093538,Turjanci,Radenci,0.36810314934491384,2117.829077144801,Radenci,0.4601191577620804,2359.144357782672,1,100,Radenci
10115558,Beznovci,Murska Sobota,0.28824078004156223,10643.237289471657,Murska Sobota,0.3251336855611096,5720.565385916048,1,97,Puconci
10097932,Potoki,Jesenice,0.3550862312798006,4955.19928963508,Jesenice,0.3903691345267598,2395.099855038611,1,41,Jesenice
10144426,Podljubelj,Tržič,0.3255882239016924,3955.9575326335344,Tržič,0.4051683659856649,4371.26177113904,1,131,Tržič
10144493,Senično,Tržič,0.23626919201280436,3906.1617990042346,Kranj,0.2724839914536096,5315.346842477295,0,131,Tržič
10144400,Novake,Kranj,0.29521546409715377,8883.55227372474,Kranj,0.3167218178206177,8183.689930726359,1,131,Tržič
10114144,Zaplana - del,Logatec,0.25137099978705346,4177.774646866439,Vrhnika,0.2464280587048531,5968.588687225875,0,64,Logatec
10111897,Krvava Peč,Ljubljana,0.37790359375944466,20957.4831504167,Ljubljana,0.4722676480483141,14058.906517464507,1,134,Velike Lašče
10128668,Podklanec,Ljubljana,0.21710325641468642,32284.51240145962,Ljubljana,0.2219232650825622,5090.937034593806,1,179,Sodražica
10088194,Strmca,Ljubljana,0.26009707884976285,28664.72398262366,Ljubljana,0.2782539152550844,6175.264974405336,1,150,Bloke
10096774,Spodnja Idrija,Idrija,0.5385644719714858,3354.447942657629,Idrija,0.6362959599959581,4036.615331499398,1,36,Idrija
10139287,Osredek pri Podsredi,Krško,0.22730266818082162,10402.302677772841,Krško,0.2168508427030797,12232.212637826826,1,51,Kozje
10128684,Preska,Sodražica,0.2986177851289383,1988.0643852752858,Ljubljana,0.231231811435002,5231.51599395525,0,179,Sodražica
10142482,Gorenja vas pri Mokronogu,Mokronog-Trebelno,0.20892317994371679,2140.09345590327,Mokronog-Trebelno,0.2002921853577228,3001.27078301378,1,199,Mokronog-Trebelno
10123020,Sv. Peter,Koper,0.4852520378661157,9558.47791230382,Koper,0.4906658428008804,12401.199753780076,1,90,Piran
10149274,Vurmat - del,Maribor,0.36889775561645227,16094.25801334128,Maribor,0.3782792404080999,17835.168927132607,1,178,Selnica ob Dravi
10099048,Tunjice,Kamnik,0.609179437868496,3010.5149061248644,Kamnik,0.624174832101984,3624.249389287212,1,43,Kamnik
10121736,Vrh pri Križu,Žužemberk,0.19267601805064902,4221.90715198712,Žužemberk,0.1983386923997802,5598.497542377817,1,193,Žužemberk
10119090,Dolnji Križ,Žužemberk,0.27008388117981136,3400.0,Žužemberk,0.2259569267178855,5163.832738464484,1,193,Žužemberk
10140463,Bukovski Vrh,Tolmin,0.15333782088643805,12298.442259083058,Ljubljana,0.149690365063322,14665.31836033404,0,128,Tolmin
10097738,Breg,Bled,0.32654565277468317,2896.96755245895,Žirovnica,0.2265067910441719,2013.23018134038,0,192,Žirovnica
10132355,Gmajna,Slovenj Gradec,0.8222840139265808,2107.178207935912,Slovenj Gradec,0.8337738991192637,2912.2557129139404,1,112,Slovenj Gradec
10132657,Vrhe,Slovenj Gradec,0.4608784482515248,4598.478009080831,Slovenj Gradec,0.4484062461615823,7128.626817776021,1,112,Slovenj Gradec
10144221,Brdo,Radovljica,0.23251347851836224,6598.0483478071,Radovljica,0.2208964864518643,7112.946256173351,1,131,Tržič
10112613,Rupe,Ljubljana,0.3085945041023813,25185.60303030285,Ljubljana,0.3796619257647311,11452.9772299895,1,134,Velike Lašče
10143888,Trstenik,Mirna,0.2736827944317633,1026.2553288534,Mirna,0.1788166287543088,1770.3908905494122,1,211,Šentrupert
10125014,Planjsko,Ptuj,0.23326642150064059,14200.802794208503,Ptuj,0.2357186748856233,5040.236662992424,1,69,Majšperk
10141770,Prapreče - del,Trbovlje,0.7218180550169383,1780.123872094299,Trbovlje,0.4004197992572604,4209.870719189931,1,129,Trbovlje
10120608,Podgora,Novo mesto,0.5018685669255154,5836.197392138138,Novo mesto,0.4644452480361858,3356.4745364202718,1,203,Straža
10136423,Bukov Vrh,Ljubljana,0.2848569342124075,23523.32939870545,Ljubljana,0.3007156207179076,7787.851485149094,1,27,Gorenja vas-Poljane
10134277,Gabrovnik,Slovenske Konjice,0.5956918193611943,2432.488437793693,Slovenske Konjice,0.6290131991055273,2922.617585589083,1,114,Slovenske Konjice
10132835,Dobriška vas,Slovenske Konjice,0.38035646802675316,3785.4061869236702,Slovenske Konjice,0.2863407808518903,3199.667391470035,1,171,Oplotnica
10134528,Ostrožno pri Ločah,Slovenske Konjice,0.1710750124879284,7299.84246405359,Slovenske Konjice,0.1396102293297881,10642.839200942914,1,114,Slovenske Konjice
10134331,Klokočovnik,Slovenske Konjice,0.22697325941096308,6215.496762126098,Slovenske Konjice,0.2233514067650905,7942.323135532996,1,114,Slovenske Konjice
10124140,Dravci,Ptuj,0.4033983840628143,9051.082808150635,Ptuj,0.4128998828194969,5130.293664637634,1,135,Videm
10130590,Čipnje,Ajdovščina,0.2461246890973311,7629.54782408499,Ajdovščina,0.2106276562701867,11313.765957761236,1,49,Komen
10083966,Brje,Ajdovščina,0.2760960944053295,7014.164241019738,Ajdovščina,0.2673588509932716,9870.5441580959,1,1,Ajdovščina
10149231,Spodnja Selnica,Ruše,0.3314557651449984,1832.2117781522963,Maribor,0.3625379620996355,1661.8093497307227,0,178,Selnica ob Dravi
10149088,Fala,Maribor,0.30573049819617637,14715.351236039187,Maribor,0.4162039020492205,3437.858744171724,1,178,Selnica ob Dravi
10107725,Zgornje Verjane,Sveta Trojica v Slovenskih goricah,0.235627986464413,926.1749294814668,Lenart,0.2231559204073346,1887.3984961853157,0,204,Sveta Trojica v Slovenskih goricah
10107415,Spodnja Senarska,Lenart,0.21447049539104635,4771.844507106241,Lenart,0.2350163596933411,3114.014277193733,1,204,Sveta Trojica v Slovenskih goricah
10093449,Spodnji Ivanjci,Sveti Jurij ob Ščavnici,0.13002874793396627,4099.280424659918,Sveti Jurij ob Ščavnici,0.1231394986478371,5000.137669019567,1,29,Gornja Radgona
10089573,Moverna vas,Črnomelj,0.30947591448959966,6894.92567037528,Črnomelj,0.318721647274259,4783.98051641008,1,109,Semič
10126452,Vuhred,Radlje ob Dravi,0.5421091980382257,2569.1243644479337,Radlje ob Dravi,0.4833178876413838,4315.869529612024,1,101,Radlje ob Dravi
10149118,Kumen,Lovrenc na Pohorju,0.5368812981811616,1366.8214952948317,Lovrenc na Pohorju,0.3198034307428645,3241.6992618577347,1,167,Lovrenc na Pohorju
10148863,Šomat,Maribor,0.4638132897616634,13570.946908745904,Maribor,0.3987269605223884,8272.492207153191,1,118,Šentilj
10125448,Spodnje Jablane,Ptuj,0.2222357757486759,12362.155960834663,Ptuj,0.2565795361040907,8332.120981942937,1,45,Kidričevo
10125111,Pongrce,Ptuj,0.20866636057599447,12781.646998724382,Ptuj,0.236994265861672,7956.92729316966,1,45,Kidričevo
10130042,Skrovnik,Mokronog-Trebelno,0.1561134564392454,2627.3941462978105,Mokronog-Trebelno,0.2103360907452428,2970.3907323837616,1,110,Sevnica
10142504,Gorenje Jesenice,Mokronog-Trebelno,0.10581599724520606,3172.948155895397,Mokronog-Trebelno,0.1056029307781784,4347.538576240935,1,211,Šentrupert
10142245,Dolenje Jesenice,Mokronog-Trebelno,0.10183540655596247,3282.9407548720706,Mokronog-Trebelno,0.1257801391729746,3920.2952213391873,1,211,Šentrupert
10135583,Planina pri Sevnici,Celje,0.12678185334930356,17801.721826834615,Celje,0.1078023100354211,7271.719572346167,1,120,Šentjur
10131383,Misliče,Hrpelje-Kozina,0.13584606268654104,7958.718489807263,Sežana,0.1488335456549795,13430.710429769852,0,19,Divača
10097142,Kilovče,Ilirska Bistrica,0.2800648729189022,7753.42504961517,Ilirska Bistrica,0.3121127836763087,10076.608440351623,1,38,Ilirska Bistrica
10116406,Neradnovci,Gornji Petrovci,0.21994143993263515,4241.89592045821,Gornji Petrovci,0.2337774047823161,5305.141188976531,1,31,Gornji Petrovci
10116937,Veščica,Murska Sobota,0.8321334222457746,2741.4229881577926,Murska Sobota,0.8643490600975814,3175.990782585575,1,80,Murska Sobota
10116511,Polana,Murska Sobota,0.7917618726588402,2983.2867780352594,Murska Sobota,0.7745719461807002,4173.515193966344,1,80,Murska Sobota
10115965,Ivanovci,Murska Sobota,0.3316620880719458,9697.035629510701,Murska Sobota,0.3742393859883786,7880.947461067717,1,78,Moravske Toplice
10107075,Gočova,Lenart,0.26830422737242116,4131.924491081608,Lenart,0.2263845939015572,3630.838490176772,1,204,Sveta Trojica v Slovenskih goricah
10113253,Bodislavci,Ptuj,0.16807791117799706,17332.193773437913,Ptuj,0.1630034112076908,4130.2956266986685,1,63,Ljutomer
10113695,Precetinci,Murska Sobota,0.12765579404684044,14633.700864784683,Murska Sobota,0.1322920973702392,6664.459214248037,1,63,Ljutomer
10093520,Terbegovci,Sveti Jurij ob Ščavnici,0.29433994198078045,2549.847250326968,Ptuj,0.1422198376739105,5238.560643410514,0,116,Sveti Jurij ob Ščavnici
10093490,Stavešinski Vrh,Gornja Radgona,0.13533492946950845,6109.680842728203,Gornja Radgona,0.1501056596163844,6811.66258788642,1,29,Gornja Radgona
10114241,Božič Vrh,Novo mesto,0.32890205635222497,11547.887252653622,Novo mesto,0.2913912127831904,10124.314085105229,1,73,Metlika
10091080,Krtina,Domžale,0.3767070893254494,3880.850422265718,Domžale,0.4127747263162978,4337.315619201208,1,23,Domžale
10091225,Negastrn,Ljubljana,0.25780216013177704,21917.762226103285,Ljubljana,0.2899480627263238,3322.503360243975,1,77,Moravče
10147999,Ruperče,Maribor,0.6147585495356377,7669.380418260656,Maribor,0.6313511391442166,7687.394532031547,1,70,Maribor
10102987,Olševek,Kranj,0.3155341063864097,7600.262166530836,Kranj,0.316971364029888,3265.7918411916303,1,117,Šenčur
10137489,Potok,Ljubljana,0.1889515207615364,34171.766138143925,Ljubljana,0.2428404761306548,9143.180737948636,1,146,Železniki
10138205,Zgornja Sorica,Ljubljana,0.14884849521988225,41428.75527939501,Ljubljana,0.2227234416989256,13240.069943929617,1,146,Železniki
10136482,Davča,Ljubljana,0.1604974696638337,38946.26530233676,Ljubljana,0.2066765376448606,13402.01360343765,1,146,Železniki
10130271,Veliki Cirnik,Ljubljana,0.08238120178563985,49597.214044742475,Ljubljana,0.0938517158854874,6310.692078386648,1,110,Sevnica
18800942,Marinčev Grič,Vrhnika,0.3155128443683935,5701.263017963651,Ljubljana,0.2527261433529179,7420.145441086622,0,140,Vrhnika
10148502,Kozjak nad Pesnico,Maribor,0.7761419005320128,5307.88856326129,Maribor,0.7636785580259327,5045.32833449321,1,55,Kungota
10124077,Doklece,Ptuj,0.2960349009487764,10749.441845975074,Ptuj,0.3371617789205636,4886.6973199922095,1,69,Majšperk
10125278,Sela,Ptuj,0.48916744568094384,6464.093130517227,Ptuj,0.5351342413010047,4640.660244292674,1,135,Videm
10124069,Dobrina,Ptuj,0.22849810453151403,15759.346433148807,Ptuj,0.233183517521141,1729.3583326135515,1,191,Žetale
10126070,Zgornje Gruškovje,Ptuj,0.29944153903441695,14375.621725685467,Ptuj,0.3422655131838291,5795.988144495389,1,172,Podlehnik
10126045,Spodnje Gruškovje,Ptuj,0.325460869977098,10201.509692197524,Ptuj,0.3354049514019923,2289.028151136771,1,172,Podlehnik
10125260,Sedlašek,Ptuj,0.318296103743952,12855.94026121777,Ptuj,0.3514078563895839,4513.66080581772,1,172,Podlehnik
10120900,Reber,Žužemberk,0.3922890993894998,2551.4309710435045,Žužemberk,0.4292519889712811,3175.400814042369,1,193,Žužemberk
10120063,Lašče,Žužemberk,0.1921673831073325,4528.156357724411,Novo mesto,0.138941067232737,7243.843145050164,0,193,Žužemberk
10097762,Dovje,Jesenice,0.32056475360142667,9120.268691217381,Jesenice,0.3895457974699732,9719.675769403582,1,53,Kranjska Gora
10116902,Vaneča,Murska Sobota,0.3827612468832826,7457.305143280648,Murska Sobota,0.4172329507473261,2936.5610079830567,1,97,Puconci
10140595,Gorenja Trebuša,Nova Gorica,0.21004236756453332,17238.294579220998,Nova Gorica,0.147789676394034,21722.58136102436,1,128,Tolmin
10117615,Lazna,Nova Gorica,0.2553026868540673,15560.938275052697,Nova Gorica,0.262657032829461,24938.72876853629,1,84,Nova Gorica
10093678,Žihlava,Sveti Jurij ob Ščavnici,0.2856599505440767,2671.6064455679098,Sveti Jurij ob Ščavnici,0.2476205624467914,3539.1157771866588,1,116,Sveti Jurij ob Ščavnici
10127076,Poljče,Radovljica,0.5065546660330427,3978.9849208058076,Radovljica,0.5156992001347421,4713.377093026865,1,102,Radovljica
10126550,Bohinjska Bela,Bled,0.21910079526711762,5081.9287677022785,Bled,0.2872237317268852,6067.38668184738,1,3,Bled
10127718,Kot pri Prevaljah,Ravne na Koroškem,0.23223711890470566,4589.9504354622395,Ravne na Koroškem,0.2243820493371229,7380.268154500912,1,175,Prevalje
10110670,Medno,Ljubljana,0.5520967550872964,9206.09586089565,Ljubljana,0.6215543069186115,3149.7998823357907,1,61,Ljubljana
10127696,Koprivna,Ljubljana,0.13075394768811807,49161.0012306503,Ljubljana,0.1341951399084371,9487.27122014836,1,16,Črna na Koroškem
10130662,Dolanci,Ajdovščina,0.24400811924783533,7519.740687018403,Ajdovščina,0.1993964988327845,10731.04150911553,1,49,Komen
10084342,Podraga,Sežana,0.16252815923329963,12939.169988836224,Ajdovščina,0.1929258592605741,5837.828066411413,0,136,Vipava
10085586,Silovec,Krško,0.25643442581534204,9473.003800273702,Brežice,0.3019982462775399,11281.721307938698,0,9,Brežice
10134129,Bezina,Slovenske Konjice,0.5969881312441782,2339.8504225697848,Slovenske Konjice,0.61733433376611,3074.317450374974,1,114,Slovenske Konjice
10133521,Prihova,Slovenske Konjice,0.19138722484258305,6222.234325385054,Slovenske Konjice,0.1798712023893472,5092.392719083529,1,171,Oplotnica
10084563,Vrtovin,Ajdovščina,0.2699232537087735,7019.950142273092,Ajdovščina,0.3039624424111818,8445.5007461783,1,1,Ajdovščina
10084270,Otlica,Ajdovščina,0.4966264614099047,4520.973346526166,Ljubljana,0.1427545140374808,17338.994357939697,0,1,Ajdovščina
10084156,Kovk,Ajdovščina,0.5654874551677286,3891.040991816971,Ljubljana,0.1459072059146966,16231.865311387392,0,1,Ajdovščina
10103614,Zgornja Bela,Kranj,0.3070835706496372,7188.981916794617,Kranj,0.3538200146823909,2288.3070609277647,1,95,Preddvor
10102499,Breg ob Kokri,Kranj,0.30205263927361736,7110.0675805508345,Preddvor,0.2808897211170784,1929.777424249707,0,95,Preddvor
10132410,Legen,Slovenj Gradec,0.7554157210641522,2616.3333120992056,Slovenj Gradec,0.7813609027657835,3521.277063671704,1,112,Slovenj Gradec
10103355,Strahinj,Naklo,0.6191948291979232,1089.2951849705387,Naklo,0.4651704942164473,1685.5171775843514,1,82,Naklo
10149061,Činžat,Maribor,0.27986324403488616,16493.87528751203,Maribor,0.36264375297628,5503.72844105133,1,167,Lovrenc na Pohorju
10107539,Straže,Ptuj,0.25138282149816926,10717.247781030352,Ptuj,0.2804538283174565,5021.652570056783,1,58,Lenart
10102812,Sveti Lenart,Kamnik,0.28586838947681814,6428.257928863776,Kamnik,0.2298077161744264,8810.8069038497,1,12,Cerklje na Gorenjskem
10110475,Volavlje,Ljubljana,0.4024468169274949,16519.494544325502,Ljubljana,0.4797612779441556,15522.150195430127,1,61,Ljubljana
10145635,Kandrše - del,Ljubljana,0.1997899396759516,27764.270943066378,Ljubljana,0.2299518532589742,9586.196908043308,1,142,Zagorje ob Savi
10096367,Gorenji Novaki,Ljubljana,0.16856469540646837,36165.04639842178,Ljubljana,0.2071880942695418,9097.498031692328,1,14,Cerkno
10112206,Pijava Gorica,Ljubljana,0.4542542017160524,12257.650672131263,Ljubljana,0.5127126453924332,4421.036529550046,1,123,Škofljica
10138116,Zabrekve,Kranj,0.304454411776021,9223.671828507344,Ljubljana,0.2400069665931892,9296.179126218754,0,146,Železniki
10115337,Spodnja Rečica,Rečica ob Savinji,0.42696391088320507,1165.0321883965266,Rečica ob Savinji,0.5023584023235713,1396.8930609627705,1,209,Rečica ob Savinji
10136130,Vejice,Celje,0.11242003766283634,19140.538132455942,Sevnica,0.1021733109265102,9531.684937692582,0,120,Šentjur
10084008,Col,Ajdovščina,0.2195585096062783,7842.971375696841,Ajdovščina,0.2800361241391946,9016.44949549543,1,1,Ajdovščina
10131642,Povžane,Hrpelje-Kozina,0.2763772374274812,5522.001448750263,Hrpelje-Kozina,0.3785683167289892,5961.658256606411,1,35,Hrpelje-Kozina
10131154,Kozjane,Sežana,0.1126186110257595,18821.56882409115,Ilirska Bistrica,0.1264974151786016,17853.41192343222,0,19,Divača
10131448,Obrov,Ilirska Bistrica,0.14598708014544481,13273.371839890571,Ilirska Bistrica,0.1302997481793952,13440.338838612632,1,35,Hrpelje-Kozina
10131006,Javorje,Ilirska Bistrica,0.1707471583072388,11967.526895729126,Ilirska Bistrica,0.1378210952948199,15262.801681685683,1,35,Hrpelje-Kozina
10136288,Zgornje Selce,Šentjur,0.39157065130596463,3735.9068510871625,Šentjur,0.2218886303090796,7206.9056197316495,1,120,Šentjur
10148740,Spodnja Velka,Maribor,0.40317304889001904,15278.825216619241,Maribor,0.333344428865893,7460.485874294591,1,118,Šentilj
10092841,Ivanjski Vrh,Cerkvenjak,0.1596002941860575,3130.5750270517397,Cerkvenjak,0.1585692340059397,3954.748318550016,1,29,Gornja Radgona
10134544,Paka,Velenje,0.10068402740535799,13971.528227076664,Velenje,0.0962743728425693,7699.57532050866,1,137,Vitanje
10134684,Vitanjsko Skomarje,Zreče,0.25580039748809835,4714.244372113096,Zreče,0.1578006079224863,8139.144123654407,1,137,Vitanje
10134455,Ljubnica,Zreče,0.2337862243173879,4888.813762049031,Zreče,0.1821572576767951,3986.303812255028,1,137,Vitanje
10137284,Na Logu,Ljubljana,0.25785801539353054,24472.748537914576,Ljubljana,0.3014873016387341,8004.305156701091,1,122,Škofja Loka
10138183,Zapreval,Ljubljana,0.21442477180224326,28108.316580684797,Ljubljana,0.2751213225203457,10329.61221190419,1,27,Gorenja vas-Poljane
10098866,Sovinja Peč,Kamnik,0.26391506746200954,7645.347670315588,Kamnik,0.2496706001226303,10347.144956524182,1,43,Kamnik
10128749,Ravni Dol,Ribnica,0.2669627082542197,4975.309035627837,Ribnica,0.3135968933858791,4369.250811364599,1,179,Sodražica
10136792,Gorenja Žetina,Ljubljana,0.20806851634574844,30781.71406858299,Ljubljana,0.2663754920373747,13472.440701131618,1,27,Gorenja vas-Poljane
10096804,Spodnji Vrsnik,Idrija,0.20442115519064055,6290.0589027448705,Ljubljana,0.2239512088181496,7521.33905798569,0,36,Idrija
10136865,Hobovše pri Stari Oselici,Ljubljana,0.17312073256401306,34195.25085446808,Ljubljana,0.2145418810774648,8787.425139327053,1,27,Gorenja vas-Poljane
10146160,Znojile,Trbovlje,0.2636980986744701,5748.199805156393,Zagorje ob Savi,0.1728247885417078,8703.415167695375,0,142,Zagorje ob Savi
10124522,Jurovci,Ptuj,0.47066211013160764,7000.871374336198,Ptuj,0.4881201791828242,3165.020028757049,1,135,Videm
10135460,Lažiše,Celje,0.1717128338605196,14038.041173896021,Celje,0.1407300292709921,4468.409872292178,1,154,Dobje
10107997,Hotiza,Lendava,0.32319747942650495,7279.758924579852,Lendava,0.3516398589283083,3894.181316255336,1,59,Lendava
10113814,Stara Nova vas,Murska Sobota,0.24390082497522572,9417.558122995579,Murska Sobota,0.2359134720399478,2947.995398190505,1,166,Križevci
10115523,Bakovci,Murska Sobota,0.592854614227802,4931.86577270712,Murska Sobota,0.645956844581943,5658.941000619259,1,80,Murska Sobota
10115728,Dokležovje,Murska Sobota,0.3733630879321235,6611.051353604811,Murska Sobota,0.4246183575908262,3731.9073928282314,1,2,Beltinci
10113415,Globoka,Ljutomer,0.4773079380085439,3817.4467907228254,Ljutomer,0.4971833429757862,4622.625003549063,1,63,Ljutomer
10112567,Razori,Ljubljana,0.5386328247140973,6241.547965048414,Ljubljana,0.5274932992538442,871.9738096500273,1,21,Dobrova-Polhov Gradec
10110777,Seničica,Ljubljana,0.40616308737922635,10106.841296864219,Ljubljana,0.4471916255462462,2332.036140969885,1,71,Medvode
10134765,Spodnji Dolič,Velenje,0.12192172357100212,12389.3777487007,Velenje,0.1068505384208168,5045.599503894153,1,137,Vitanje
10086175,Kanjuce,Celje,0.3826881734072749,7004.034551599528,Celje,0.263147089770152,9604.134628187936,1,127,Štore
10099528,Črni Potok pri Dragi,Ljubljana,0.1604890315283951,53411.8221089676,Ljubljana,0.2194398224458223,10107.59634663754,1,66,Loški Potok
10119219,Gabrje,Novo mesto,0.54233543659433,7451.509914104658,Novo mesto,0.4613699781694695,11513.038333298176,1,85,Novo mesto
10114837,Bočna,Gornji Grad,0.12213806655957261,3735.6659379553735,Gornji Grad,0.1515352675249499,4540.278683825547,1,30,Gornji Grad
10086540,Prekorje,Celje,0.611575012162569,4438.884995131097,Celje,0.6787459731817261,4904.143938140307,1,11,Celje
10131189,Kregolišče,Komen,0.18056331844173962,3353.8634438509866,Komen,0.2361737219271971,4095.375052039381,1,111,Sežana
10120489,Orešje,Šmarješke Toplice,0.24065899511224678,1380.3260484392808,Novo mesto,0.2253830806725148,1967.6176093082213,0,206,Šmarješke Toplice
10140498,Čiginj,Tolmin,0.7729679064333048,3193.759540103168,Tolmin,0.7254199620019591,5168.809660710019,1,128,Tolmin
10113911,Vučja vas,Murska Sobota,0.3198544959385311,8390.00595947345,Murska Sobota,0.3048759710403174,5120.961886125838,1,166,Križevci
10096766,Reka,Cerkno,0.1975421866794806,5372.0723189473165,Cerkno,0.2045063041892225,7550.823347486947,1,14,Cerkno
10141397,Stopnik,Ljubljana,0.12266531579012657,48192.90115774314,Ljubljana,0.13600751371109,13732.594602878082,1,128,Tolmin
10136644,Dražgoše,Kranj,0.17326341100402926,13874.472962963315,Ljubljana,0.2190502845537524,7426.174598918518,0,146,Železniki
10126819,Koritno,Bled,0.5173558246399977,1772.004514666935,Bled,0.6819068177162069,1867.1461330747684,1,3,Bled
10103622,Zgornja Besnica,Kranj,0.39112625160584535,7215.552646887139,Kranj,0.4682303491176379,8761.83744691218,1,52,Kranj
10103274,Srakovlje,Kranj,0.6152658078891099,4160.276553307484,Kranj,0.632490222664172,4945.186537033992,1,52,Kranj
10144299,Grahovše,Tržič,0.3941455932613115,3172.6644953414157,Tržič,0.3805606206230701,4581.689985260366,1,131,Tržič
10146453,Janškovo selo,Velenje,0.3644769805078959,5871.76992056058,Velenje,0.4070484710409578,5533.921655105639,1,133,Velenje
10107342,Rogoznica,Ptuj,0.29437626566369957,9689.024718721694,Ptuj,0.3570516959518117,6519.438134565323,1,58,Lenart
10148197,Vurberk,Ptuj,0.2701566145666108,9744.93201618154,Ptuj,0.3701769359865114,4904.858658371002,1,26,Duplek
10090938,Javorje pri Blagovici,Ljubljana,0.2045005725902857,29277.262867283203,Ljubljana,0.2669238348949144,12418.23662704921,1,68,Lukovica
10099102,Veliki Rakitovec,Ljubljana,0.2316657387882719,26855.34697225117,Ljubljana,0.2833195697545247,11017.73111970154,1,43,Kamnik
10137497,Pozirno,Kranj,0.3147511606311597,8869.481382809256,Kranj,0.28178653226848,12956.9672643561,1,122,Škofja Loka
10145830,Polšina,Ljubljana,0.14645327472546163,33506.149599737655,Ljubljana,0.1794892364032136,10490.736730107285,1,142,Zagorje ob Savi
10106133,Lahov Graben,Celje,0.1342066557621372,16412.29112586052,Celje,0.1040044017100091,11480.21005951169,1,57,Laško
10130832,Gornje Ležeče,Sežana,0.13129899873665682,16105.362243675241,Sežana,0.1474648408428398,12435.726984117842,1,19,Divača
10123097,Buje,Postojna,0.13035320824155955,16592.001084860138,Sežana,0.1342105502345302,13276.694198831434,0,91,Pivka
10123666,Suhorje,Postojna,0.12414500219570804,17500.20857018567,Sežana,0.1254471491547926,15432.24698008512,0,91,Pivka
10123186,Gornja Košana,Postojna,0.1629665725809619,14540.385139328326,Postojna,0.1486638374025046,8553.841926219486,1,91,Pivka
10123801,Žeje,Postojna,0.5522840945758783,5508.0032679728865,Postojna,0.5337388155174074,6509.350624474559,1,94,Postojna
16567400,Mala gora,Zreče,0.32581464145983485,3696.877060438986,Zreče,0.2441906556722921,5126.6388474586765,1,144,Zreče
16567485,Polajna,Zreče,0.3503007416425818,3504.425773218774,Zreče,0.2683656370323077,4579.010187538466,1,144,Zreče
10127831,Podkraj,Ravne na Koroškem,0.3804572565171582,3236.7170095638576,Ravne na Koroškem,0.5260991473872214,3491.315212610001,1,103,Ravne na Koroškem
10127734,Leše,Prevalje,0.4856267494691571,1531.6004700965589,Ravne na Koroškem,0.1299545555709161,8912.14422615391,0,175,Prevalje
10122481,Obrež,Ormož,0.2753471595114541,7300.328759720345,Ormož,0.2952694277333698,2670.234828047146,1,202,Središče ob Dravi
10122945,Žvab,Ormož,0.24903794100380094,6725.355009216985,Ormož,0.273546193077136,6232.951174408996,1,87,Ormož
10127688,Jazbina,Slovenj Gradec,0.10491522992695516,13631.951437706928,Velenje,0.0895536143932365,8607.930621773878,0,16,Črna na Koroškem
10090598,Češnjice,Ljubljana,0.2383354510626152,26062.204837657155,Ljubljana,0.2805596818422803,10468.115106604511,1,68,Lukovica
10086183,Kladnart,Slovenske Konjice,0.23140247863632638,5770.942817252654,Celje,0.2442311331220081,7313.701765636964,0,139,Vojnik
10110696,Moše,Ljubljana,0.2947730881262965,16284.832851460282,Ljubljana,0.3393029701808657,6637.683560662797,1,71,Medvode
10090644,Dobeno,Ljubljana,0.5284268215085183,9724.736551701542,Ljubljana,0.4761886790714117,5389.893285080385,1,72,Mengeš
10107121,Ihova,Maribor,0.16924064269977226,22482.637745602715,Maribor,0.1751502325667999,4340.17762173666,1,148,Benedikt
10093597,Zagajski Vrh,Maribor,0.18588722545885794,21946.081654819387,Maribor,0.1805873408023975,5049.082518373965,1,29,Gornja Radgona
10107423,Spodnja Voličina,Maribor,0.2733821444010846,13386.115941526878,Maribor,0.2466421907201844,5678.963672253452,1,58,Lenart
10107288,Nadbišec,Lenart,0.30067380323875265,3806.4419081341566,Maribor,0.2293696606127537,5803.917984973004,0,58,Lenart
10116732,Sotina,Rogašovci,0.3298189707256941,2706.806236138819,Rogašovci,0.3554182906860647,3487.78490199762,1,105,Rogašovci
10133718,Stari Grad,Rogaška Slatina,0.2748440281641735,6913.089034577813,Rogaška Slatina,0.1569428148587556,5041.277359130051,1,198,Makole
10145147,Lašče,Borovnica,0.30791741917711135,2224.140508151407,Ljubljana,0.31512044965181,4517.912162631944,0,5,Borovnica
